txn_id,timestamp,customer_id,account_id,amount,currency,txn_type,counterparty,counterparty_country,channel
c_cust_047_shop_1_3,2026-03-24 15:00,cust_047,acct_1047,99.37,USD,payment,Superstore Retail,AU,online
c_cust_054_shop_1_2,2026-03-24 15:00,cust_054,acct_1054,47.29,USD,payment,Home Goods Co,AE,mobile
c_cust_031_shop_1_2,2026-03-24 18:00,cust_031,acct_1031,76.38,USD,payment,Home Goods Co,SE,mobile
c_cust_033_shop_1_1,2026-03-24 18:00,cust_033,acct_1033,109.87,USD,payment,Superstore Retail,US,mobile
c_cust_031_shop_1_1,2026-03-24 20:00,cust_031,acct_1031,88.81,USD,payment,Grocery Mart,SE,online
c_cust_054_shop_1_0,2026-03-24 21:00,cust_054,acct_1054,32.24,USD,payment,Corner Pharmacy,AE,mobile
g_cust_010_c3,2026-03-25 09:00,cust_010,acct_1010,2049.0,USD,cash_deposit,Self,NG,branch
c_cust_037_shop_1_0,2026-03-25 09:00,cust_037,acct_1037,150.53,USD,payment,Grocery Mart,AU,mobile
c_cust_067_shop_1_0,2026-03-25 09:00,cust_067,acct_1067,162.87,USD,payment,Superstore Retail,GB,online
c_cust_057_shop_1_0,2026-03-25 10:00,cust_057,acct_1057,77.76,USD,payment,Home Goods Co,IN,mobile
c_cust_030_shop_1_3,2026-03-25 12:00,cust_030,acct_1030,15.97,USD,payment,Corner Pharmacy,IT,online
c_cust_013_shop_1_1,2026-03-25 14:00,cust_013,acct_1013,113.07,USD,payment,Home Goods Co,IN,mobile
c_cust_015_shop_1_0,2026-03-25 15:00,cust_015,acct_1015,179.02,USD,payment,Corner Pharmacy,AU,mobile
c_cust_035_shop_1_1,2026-03-25 16:00,cust_035,acct_1035,76.99,USD,payment,Grocery Mart,DE,mobile
c_cust_028_shop_1_2,2026-03-25 17:00,cust_028,acct_1028,138.17,USD,payment,Grocery Mart,AE,online
c_cust_062_shop_1_1,2026-03-25 17:00,cust_062,acct_1062,120.74,USD,payment,Grocery Mart,GB,mobile
c_cust_014_shop_1_0,2026-03-25 18:00,cust_014,acct_1014,172.82,USD,payment,Corner Pharmacy,NG,mobile
c_cust_053_cash_1,2026-03-26 11:00,cust_053,acct_1053,398.49,USD,cash_withdrawal,Self,KE,branch
c_cust_059_cash_1,2026-03-26 13:00,cust_059,acct_1059,108.7,USD,cash_withdrawal,Self,AE,branch
c_cust_016_shop_1_0,2026-03-26 16:00,cust_016,acct_1016,39.66,USD,payment,Home Goods Co,GB,online
c_cust_047_shop_1_0,2026-03-26 19:00,cust_047,acct_1047,24.72,USD,payment,Home Goods Co,AU,online
c_cust_024_shop_1_1,2026-03-27 10:00,cust_024,acct_1024,165.82,USD,payment,Grocery Mart,GB,mobile
c_cust_067_shop_1_1,2026-03-27 10:00,cust_067,acct_1067,27.46,USD,payment,Home Goods Co,GB,mobile
c_cust_056_shop_1_2,2026-03-27 13:00,cust_056,acct_1056,141.44,USD,payment,Online Marketplace,FR,mobile
c_cust_049_shop_1_0,2026-03-27 16:00,cust_049,acct_1049,55.32,USD,payment,Superstore Retail,FR,online
c_cust_023_shop_1_0,2026-03-27 17:00,cust_023,acct_1023,122.19,USD,payment,Corner Pharmacy,SG,mobile
c_cust_019_shop_1_0,2026-03-27 21:00,cust_019,acct_1019,124.68,USD,payment,Grocery Mart,IN,online
c_cust_027_shop_1_2,2026-03-28 09:00,cust_027,acct_1027,20.67,USD,payment,Home Goods Co,KE,mobile
c_cust_045_shop_1_0,2026-03-28 09:00,cust_045,acct_1045,178.46,USD,payment,Superstore Retail,NL,online
c_cust_036_shop_1_0,2026-03-28 11:00,cust_036,acct_1036,97.21,USD,payment,Online Marketplace,MX,online
c_cust_023_shop_1_1,2026-03-28 12:00,cust_023,acct_1023,59.13,USD,payment,Corner Pharmacy,SG,mobile
c_cust_050_cash_1,2026-03-28 12:00,cust_050,acct_1050,225.81,USD,cash_withdrawal,Self,IT,branch
c_cust_037_cash_1,2026-03-28 13:00,cust_037,acct_1037,110.34,USD,cash_withdrawal,Self,AU,branch
c_cust_047_shop_1_1,2026-03-28 16:00,cust_047,acct_1047,105.31,USD,payment,Home Goods Co,AU,online
c_cust_042_shop_1_3,2026-03-28 20:00,cust_042,acct_1042,36.74,USD,payment,Corner Pharmacy,IN,mobile
c_cust_020_shop_1_3,2026-03-28 21:00,cust_020,acct_1020,42.24,USD,payment,Superstore Retail,PH,online
c_cust_050_shop_1_2,2026-03-28 21:00,cust_050,acct_1050,52.83,USD,payment,Online Marketplace,IT,mobile
c_cust_055_shop_1_1,2026-03-29 09:00,cust_055,acct_1055,155.78,USD,payment,Corner Pharmacy,MX,mobile
c_cust_045_shop_1_1,2026-03-29 13:00,cust_045,acct_1045,56.78,USD,payment,Online Marketplace,NL,mobile
c_cust_039_cash_1,2026-03-29 17:00,cust_039,acct_1039,97.59,USD,cash_withdrawal,Self,NG,branch
c_cust_038_shop_1_2,2026-03-29 19:00,cust_038,acct_1038,34.64,USD,payment,Corner Pharmacy,KE,mobile
c_cust_049_shop_1_3,2026-03-29 19:00,cust_049,acct_1049,145.38,USD,payment,Online Marketplace,FR,online
c_cust_026_shop_1_1,2026-03-29 20:00,cust_026,acct_1026,176.46,USD,payment,Superstore Retail,DE,online
c_cust_033_shop_1_2,2026-03-29 20:00,cust_033,acct_1033,93.8,USD,payment,Grocery Mart,US,mobile
g_cust_010_c4,2026-03-30 09:00,cust_010,acct_1010,2854.0,USD,cash_deposit,Self,NG,branch
c_cust_025_shop_1_2,2026-03-30 10:00,cust_025,acct_1025,76.33,USD,payment,Corner Pharmacy,GB,online
c_cust_042_shop_1_0,2026-03-30 15:00,cust_042,acct_1042,33.16,USD,payment,Corner Pharmacy,IN,online
c_cust_013_sal_2,2026-04-02 07:00,cust_013,acct_1013,2527.02,USD,salary,"Lopez, Davis and Joseph Payroll",IN,online
c_cust_040_sal_2,2026-04-02 07:00,cust_040,acct_1040,9287.77,USD,salary,"Gonzalez, Spence and Mayer Payroll",NG,online
c_cust_056_sal_2,2026-04-02 07:00,cust_056,acct_1056,2357.92,USD,salary,Lang Ltd Payroll,FR,online
c_cust_064_sal_2,2026-04-02 07:00,cust_064,acct_1064,2346.6,USD,salary,"Hughes, Strong and Oliver Payroll",NL,online
c_cust_025_sal_2,2026-04-02 08:00,cust_025,acct_1025,5278.8,USD,salary,"Fisher, Hardin and Shaw Payroll",GB,online
c_cust_031_sal_2,2026-04-02 08:00,cust_031,acct_1031,3091.4,USD,salary,Baker Inc Payroll,SE,online
c_cust_036_sal_2,2026-04-02 08:00,cust_036,acct_1036,8590.64,USD,salary,"Price, Nguyen and Rollins Payroll",MX,online
c_cust_037_sal_2,2026-04-02 08:00,cust_037,acct_1037,4261.4,USD,salary,"Yates, Dawson and Blanchard Payroll",AU,online
c_cust_062_sal_2,2026-04-02 08:00,cust_062,acct_1062,2279.6,USD,salary,"Stephenson, Gutierrez and Smith Payroll",GB,online
c_cust_065_sal_2,2026-04-02 08:00,cust_065,acct_1065,5123.22,USD,salary,Williams PLC Payroll,MX,online
c_cust_032_sal_2,2026-04-02 09:00,cust_032,acct_1032,4476.96,USD,salary,Schmidt-Harris Payroll,AE,online
c_cust_054_sal_2,2026-04-02 09:00,cust_054,acct_1054,8663.43,USD,salary,Johnson-Jenkins Payroll,AE,online
c_cust_066_sal_2,2026-04-02 09:00,cust_066,acct_1066,3061.84,USD,salary,Young-Gallagher Payroll,KE,online
g_cust_007_salary,2026-04-02 10:00,cust_007,acct_1007,18500,USD,salary,National Treasury,ZA,online
c_cust_014_sal_2,2026-04-02 10:00,cust_014,acct_1014,3720.25,USD,salary,Lynch-Jones Payroll,NG,online
c_cust_047_sal_2,2026-04-02 10:00,cust_047,acct_1047,4310.82,USD,salary,Allison-Salas Payroll,AU,online
c_cust_048_sal_2,2026-04-02 10:00,cust_048,acct_1048,10409.64,USD,salary,"Stanton, Rodriguez and Bryan Payroll",SE,online
c_cust_023_shop_2_0,2026-04-02 12:00,cust_023,acct_1023,172.04,USD,payment,Online Marketplace,SG,mobile
c_cust_019_cash_2,2026-04-02 15:00,cust_019,acct_1019,279.12,USD,cash_withdrawal,Self,IN,branch
c_cust_029_shop_2_1,2026-04-02 15:00,cust_029,acct_1029,132.27,USD,payment,Superstore Retail,CA,online
c_cust_050_shop_2_3,2026-04-02 15:00,cust_050,acct_1050,79.36,USD,payment,Corner Pharmacy,IT,online
c_cust_064_shop_2_0,2026-04-02 17:00,cust_064,acct_1064,153.15,USD,payment,Home Goods Co,NL,mobile
c_cust_018_shop_2_3,2026-04-02 19:00,cust_018,acct_1018,82.78,USD,payment,Corner Pharmacy,IN,online
c_cust_029_shop_2_0,2026-04-02 19:00,cust_029,acct_1029,133.51,USD,payment,Superstore Retail,CA,mobile
c_cust_028_shop_2_1,2026-04-02 21:00,cust_028,acct_1028,15.46,USD,payment,Home Goods Co,AE,online
c_cust_063_shop_2_1,2026-04-02 21:00,cust_063,acct_1063,173.65,USD,payment,Home Goods Co,AU,mobile
c_cust_061_sal_2,2026-04-03 07:00,cust_061,acct_1061,4289.51,USD,salary,Pope PLC Payroll,JP,online
c_cust_018_sal_2,2026-04-03 08:00,cust_018,acct_1018,10299.51,USD,salary,"Yates, Long and Ross Payroll",IN,online
c_cust_020_sal_2,2026-04-03 08:00,cust_020,acct_1020,4360.44,USD,salary,"Cox, Vaughn and Sloan Payroll",PH,online
c_cust_030_sal_2,2026-04-03 08:00,cust_030,acct_1030,6562.34,USD,salary,Atkinson-Lowe Payroll,IT,online
c_cust_038_sal_2,2026-04-03 08:00,cust_038,acct_1038,8935.65,USD,salary,"Davis, Fox and Reese Payroll",KE,online
c_cust_063_sal_2,2026-04-03 08:00,cust_063,acct_1063,6550.58,USD,salary,"Drake, Sanders and Berry Payroll",AU,online
c_cust_015_sal_2,2026-04-03 09:00,cust_015,acct_1015,9797.01,USD,salary,Duffy Group Payroll,AU,online
c_cust_021_sal_2,2026-04-03 09:00,cust_021,acct_1021,7467.64,USD,salary,"Pratt, Gonzalez and Vasquez Payroll",SG,online
c_cust_024_sal_2,2026-04-03 09:00,cust_024,acct_1024,5444.17,USD,salary,"Garcia, Brady and Taylor Payroll",GB,online
c_cust_028_sal_2,2026-04-03 09:00,cust_028,acct_1028,3088.41,USD,salary,"Diaz, King and Taylor Payroll",AE,online
c_cust_051_sal_2,2026-04-03 09:00,cust_051,acct_1051,4196.33,USD,salary,Cannon-Lee Payroll,SE,online
c_cust_016_sal_2,2026-04-03 10:00,cust_016,acct_1016,4709.52,USD,salary,Rodgers Group Payroll,GB,online
c_cust_029_sal_2,2026-04-03 10:00,cust_029,acct_1029,5630.5,USD,salary,Spencer-Alexander Payroll,CA,online
c_cust_042_sal_2,2026-04-03 10:00,cust_042,acct_1042,4453.47,USD,salary,Wilson-House Payroll,IN,online
c_cust_046_sal_2,2026-04-03 10:00,cust_046,acct_1046,4855.36,USD,salary,Reyes-Reese Payroll,PH,online
c_cust_050_sal_2,2026-04-03 10:00,cust_050,acct_1050,10710.08,USD,salary,"Holland, Miller and Perez Payroll",IT,online
c_cust_059_sal_2,2026-04-03 10:00,cust_059,acct_1059,4431.34,USD,salary,Ritter-Garcia Payroll,AE,online
c_cust_066_cash_2,2026-04-03 13:00,cust_066,acct_1066,83.76,USD,cash_withdrawal,Self,KE,branch
c_cust_067_shop_2_2,2026-04-03 13:00,cust_067,acct_1067,159.39,USD,payment,Online Marketplace,GB,online
c_cust_036_shop_2_0,2026-04-03 14:00,cust_036,acct_1036,77.7,USD,payment,Online Marketplace,MX,online
c_cust_037_shop_2_0,2026-04-03 16:00,cust_037,acct_1037,101.72,USD,payment,Online Marketplace,AU,online
c_cust_063_shop_2_0,2026-04-03 19:00,cust_063,acct_1063,64.34,USD,payment,Home Goods Co,AU,online
c_cust_023_sal_2,2026-04-04 07:00,cust_023,acct_1023,11010.79,USD,salary,Hardy and Sons Payroll,SG,online
c_cust_027_sal_2,2026-04-04 07:00,cust_027,acct_1027,3498.78,USD,salary,"Mills, Liu and Reilly Payroll",KE,online
c_cust_041_sal_2,2026-04-04 07:00,cust_041,acct_1041,3733.83,USD,salary,"Hicks, Eaton and Warner Payroll",US,online
c_cust_045_sal_2,2026-04-04 07:00,cust_045,acct_1045,4666.91,USD,salary,Clark Group Payroll,NL,online
c_cust_019_sal_2,2026-04-04 08:00,cust_019,acct_1019,9849.41,USD,salary,Jones and Sons Payroll,IN,online
c_cust_052_sal_2,2026-04-04 08:00,cust_052,acct_1052,5442.98,USD,salary,"Thomas, Williams and Brown Payroll",KE,online
c_cust_067_sal_2,2026-04-04 08:00,cust_067,acct_1067,10084.89,USD,salary,"Jacobson, Delgado and Mueller Payroll",GB,online
g_cust_010_c5,2026-04-04 09:00,cust_010,acct_1010,1448.0,USD,cash_deposit,Self,NG,branch
c_cust_015_rent_2,2026-04-04 09:00,cust_015,acct_1015,3139.13,USD,payment,Metro Landlord LLC,AU,online
c_cust_018_shop_2_1,2026-04-04 09:00,cust_018,acct_1018,131.37,USD,payment,Superstore Retail,IN,mobile
c_cust_022_sal_2,2026-04-04 09:00,cust_022,acct_1022,8726.9,USD,salary,"Galloway, Bishop and Smith Payroll",US,online
c_cust_026_sal_2,2026-04-04 09:00,cust_026,acct_1026,9224.62,USD,salary,"Brown, Lee and Williams Payroll",DE,online
c_cust_034_sal_2,2026-04-04 09:00,cust_034,acct_1034,5821.37,USD,salary,"Skinner, Harrell and Lambert Payroll",DE,online
c_cust_035_sal_2,2026-04-04 09:00,cust_035,acct_1035,5853.35,USD,salary,James-Wells Payroll,DE,online
c_cust_039_sal_2,2026-04-04 09:00,cust_039,acct_1039,6359.15,USD,salary,"Gonzalez, Greene and Rivera Payroll",NG,online
c_cust_043_sal_2,2026-04-04 09:00,cust_043,acct_1043,4779.0,USD,salary,Graham-Stewart Payroll,AE,online
c_cust_044_sal_2,2026-04-04 09:00,cust_044,acct_1044,3661.59,USD,salary,Barr PLC Payroll,CA,online
c_cust_053_sal_2,2026-04-04 09:00,cust_053,acct_1053,8907.81,USD,salary,Smith LLC Payroll,KE,online
c_cust_056_rent_2,2026-04-04 09:00,cust_056,acct_1056,875.78,USD,payment,Home Realty Trust,FR,online
c_cust_017_sal_2,2026-04-04 10:00,cust_017,acct_1017,7696.59,USD,salary,Hernandez Ltd Payroll,BR,online
c_cust_033_sal_2,2026-04-04 10:00,cust_033,acct_1033,5159.39,USD,salary,Waller-Parker Payroll,US,online
c_cust_049_sal_2,2026-04-04 10:00,cust_049,acct_1049,4466.77,USD,salary,"Harding, Lee and Green Payroll",FR,online
c_cust_055_sal_2,2026-04-04 10:00,cust_055,acct_1055,11926.08,USD,salary,Evans-Griffith Payroll,MX,online
c_cust_057_sal_2,2026-04-04 10:00,cust_057,acct_1057,5297.85,USD,salary,Stephenson-Huerta Payroll,IN,online
c_cust_058_sal_2,2026-04-04 10:00,cust_058,acct_1058,5572.87,USD,salary,Ramirez-Adams Payroll,KE,online
c_cust_060_sal_2,2026-04-04 10:00,cust_060,acct_1060,7316.57,USD,salary,"Bautista, Rodriguez and Carlson Payroll",PH,online
c_cust_067_shop_2_3,2026-04-04 10:00,cust_067,acct_1067,95.23,USD,payment,Online Marketplace,GB,online
c_cust_031_rent_2,2026-04-04 11:00,cust_031,acct_1031,983.09,USD,payment,Parkview Apartments,SE,online
c_cust_056_shop_2_3,2026-04-04 13:00,cust_056,acct_1056,84.07,USD,payment,Online Marketplace,FR,online
c_cust_038_rent_2,2026-04-04 14:00,cust_038,acct_1038,1923.93,USD,payment,Metro Landlord LLC,KE,online
c_cust_055_rent_2,2026-04-04 14:00,cust_055,acct_1055,3245.43,USD,payment,Parkview Apartments,MX,online
c_cust_046_shop_2_0,2026-04-04 15:00,cust_046,acct_1046,31.57,USD,payment,Corner Pharmacy,PH,mobile
c_cust_027_shop_2_0,2026-04-04 16:00,cust_027,acct_1027,112.39,USD,payment,Superstore Retail,KE,mobile
c_cust_032_rent_2,2026-04-04 16:00,cust_032,acct_1032,1130.66,USD,payment,Parkview Apartments,AE,online
c_cust_016_rent_2,2026-04-04 18:00,cust_016,acct_1016,1235.12,USD,payment,Metro Landlord LLC,GB,online
c_cust_042_rent_2,2026-04-04 18:00,cust_042,acct_1042,1054.39,USD,payment,City Rentals,IN,online
c_cust_065_rent_2,2026-04-04 19:00,cust_065,acct_1065,1320.77,USD,payment,Metro Landlord LLC,MX,online
c_cust_041_shop_2_1,2026-04-04 20:00,cust_041,acct_1041,157.93,USD,payment,Online Marketplace,US,online
c_cust_035_shop_2_0,2026-04-04 21:00,cust_035,acct_1035,88.51,USD,payment,Corner Pharmacy,DE,mobile
c_cust_017_rent_2,2026-04-05 09:00,cust_017,acct_1017,1846.51,USD,payment,Metro Landlord LLC,BR,online
c_cust_021_rent_2,2026-04-05 09:00,cust_021,acct_1021,2056.32,USD,payment,City Rentals,SG,online
c_cust_061_rent_2,2026-04-05 09:00,cust_061,acct_1061,980.0,USD,payment,Metro Landlord LLC,JP,online
c_cust_066_rent_2,2026-04-05 09:00,cust_066,acct_1066,995.42,USD,payment,City Rentals,KE,online
c_cust_066_shop_2_0,2026-04-05 10:00,cust_066,acct_1066,51.73,USD,payment,Grocery Mart,KE,online
c_cust_037_rent_2,2026-04-05 11:00,cust_037,acct_1037,1378.6,USD,payment,Metro Landlord LLC,AU,online
c_cust_039_rent_2,2026-04-05 11:00,cust_039,acct_1039,2366.13,USD,payment,Metro Landlord LLC,NG,online
c_cust_041_rent_2,2026-04-05 12:00,cust_041,acct_1041,1030.94,USD,payment,City Rentals,US,online
c_cust_052_rent_2,2026-04-05 12:00,cust_052,acct_1052,1848.58,USD,payment,City Rentals,KE,online
c_cust_060_rent_2,2026-04-05 12:00,cust_060,acct_1060,1753.73,USD,payment,Parkview Apartments,PH,online
c_cust_050_rent_2,2026-04-05 13:00,cust_050,acct_1050,2407.44,USD,payment,Home Realty Trust,IT,online
c_cust_050_shop_2_2,2026-04-05 13:00,cust_050,acct_1050,87.52,USD,payment,Corner Pharmacy,IT,mobile
c_cust_024_rent_2,2026-04-05 14:00,cust_024,acct_1024,1984.46,USD,payment,City Rentals,GB,online
c_cust_049_rent_2,2026-04-05 14:00,cust_049,acct_1049,1000.86,USD,payment,Parkview Apartments,FR,online
c_cust_053_shop_2_0,2026-04-05 15:00,cust_053,acct_1053,167.72,USD,payment,Corner Pharmacy,KE,online
c_cust_063_rent_2,2026-04-05 16:00,cust_063,acct_1063,1783.49,USD,payment,Parkview Apartments,AU,online
c_cust_027_shop_2_1,2026-04-05 17:00,cust_027,acct_1027,36.68,USD,payment,Online Marketplace,KE,mobile
c_cust_030_rent_2,2026-04-05 17:00,cust_030,acct_1030,2289.3,USD,payment,Metro Landlord LLC,IT,online
c_cust_013_rent_2,2026-04-05 20:00,cust_013,acct_1013,717.73,USD,payment,Parkview Apartments,IN,online
c_cust_030_shop_2_0,2026-04-05 20:00,cust_030,acct_1030,62.74,USD,payment,Online Marketplace,IT,mobile
c_cust_055_shop_2_1,2026-04-05 20:00,cust_055,acct_1055,113.86,USD,payment,Online Marketplace,MX,online
c_cust_044_shop_2_1,2026-04-05 21:00,cust_044,acct_1044,98.62,USD,payment,Home Goods Co,CA,mobile
c_cust_044_rent_2,2026-04-06 08:00,cust_044,acct_1044,910.33,USD,payment,Parkview Apartments,CA,online
c_cust_058_rent_2,2026-04-06 08:00,cust_058,acct_1058,1417.64,USD,payment,City Rentals,KE,online
c_cust_027_rent_2,2026-04-06 09:00,cust_027,acct_1027,1018.2,USD,payment,City Rentals,KE,online
c_cust_014_cash_2,2026-04-06 10:00,cust_014,acct_1014,111.39,USD,cash_withdrawal,Self,NG,branch
c_cust_023_rent_2,2026-04-06 10:00,cust_023,acct_1023,3368.45,USD,payment,Parkview Apartments,SG,online
c_cust_067_rent_2,2026-04-06 12:00,cust_067,acct_1067,2630.18,USD,payment,Parkview Apartments,GB,online
c_cust_057_rent_2,2026-04-06 13:00,cust_057,acct_1057,1785.44,USD,payment,Home Realty Trust,IN,online
c_cust_019_rent_2,2026-04-06 14:00,cust_019,acct_1019,3611.0,USD,payment,Parkview Apartments,IN,online
c_cust_022_cash_2,2026-04-06 14:00,cust_022,acct_1022,309.32,USD,cash_withdrawal,Self,US,branch
c_cust_048_rent_2,2026-04-06 14:00,cust_048,acct_1048,2748.62,USD,payment,Metro Landlord LLC,SE,online
c_cust_052_shop_2_0,2026-04-06 14:00,cust_052,acct_1052,51.5,USD,payment,Corner Pharmacy,KE,mobile
c_cust_059_shop_2_2,2026-04-06 14:00,cust_059,acct_1059,85.27,USD,payment,Corner Pharmacy,AE,online
c_cust_064_rent_2,2026-04-06 14:00,cust_064,acct_1064,735.19,USD,payment,Metro Landlord LLC,NL,online
c_cust_020_rent_2,2026-04-06 15:00,cust_020,acct_1020,1094.3,USD,payment,Metro Landlord LLC,PH,online
c_cust_034_shop_2_0,2026-04-06 15:00,cust_034,acct_1034,140.56,USD,payment,Corner Pharmacy,DE,online
c_cust_029_rent_2,2026-04-06 16:00,cust_029,acct_1029,1503.05,USD,payment,Metro Landlord LLC,CA,online
c_cust_033_rent_2,2026-04-06 16:00,cust_033,acct_1033,1482.7,USD,payment,Parkview Apartments,US,online
c_cust_059_rent_2,2026-04-06 16:00,cust_059,acct_1059,1000.66,USD,payment,Metro Landlord LLC,AE,online
c_cust_015_shop_2_1,2026-04-06 17:00,cust_015,acct_1015,166.66,USD,payment,Home Goods Co,AU,mobile
c_cust_033_shop_2_0,2026-04-06 19:00,cust_033,acct_1033,52.65,USD,payment,Grocery Mart,US,online
c_cust_034_rent_2,2026-04-06 19:00,cust_034,acct_1034,1484.45,USD,payment,City Rentals,DE,online
c_cust_059_shop_2_0,2026-04-06 19:00,cust_059,acct_1059,121.97,USD,payment,Online Marketplace,AE,online
c_cust_014_rent_2,2026-04-06 20:00,cust_014,acct_1014,1156.42,USD,payment,City Rentals,NG,online
c_cust_036_shop_2_2,2026-04-06 20:00,cust_036,acct_1036,45.35,USD,payment,Online Marketplace,MX,mobile
c_cust_018_rent_2,2026-04-07 08:00,cust_018,acct_1018,2224.88,USD,payment,Parkview Apartments,IN,online
c_cust_026_rent_2,2026-04-07 08:00,cust_026,acct_1026,2225.28,USD,payment,Home Realty Trust,DE,online
c_cust_054_rent_2,2026-04-07 08:00,cust_054,acct_1054,3290.18,USD,payment,City Rentals,AE,online
c_cust_023_util_2_0,2026-04-07 09:00,cust_023,acct_1023,220.42,USD,payment,Metro Water Authority,SG,online
c_cust_040_rent_2,2026-04-07 09:00,cust_040,acct_1040,3179.92,USD,payment,Metro Landlord LLC,NG,online
c_cust_062_rent_2,2026-04-07 09:00,cust_062,acct_1062,738.64,USD,payment,Parkview Apartments,GB,online
c_cust_047_rent_2,2026-04-07 10:00,cust_047,acct_1047,1005.03,USD,payment,City Rentals,AU,online
c_cust_051_rent_2,2026-04-07 10:00,cust_051,acct_1051,1039.63,USD,payment,Parkview Apartments,SE,online
c_cust_054_shop_2_2,2026-04-07 10:00,cust_054,acct_1054,40.69,USD,payment,Home Goods Co,AE,online
c_cust_063_util_2_0,2026-04-07 11:00,cust_063,acct_1063,249.83,USD,payment,Gas & Power Ltd,AU,branch
c_cust_022_shop_2_2,2026-04-07 12:00,cust_022,acct_1022,69.13,USD,payment,Superstore Retail,US,mobile
c_cust_036_rent_2,2026-04-07 12:00,cust_036,acct_1036,2035.12,USD,payment,Metro Landlord LLC,MX,online
c_cust_045_rent_2,2026-04-07 13:00,cust_045,acct_1045,1651.39,USD,payment,Home Realty Trust,NL,online
c_cust_048_util_2_0,2026-04-07 13:00,cust_048,acct_1048,77.05,USD,payment,City Utilities,SE,mobile
c_cust_024_util_2_0,2026-04-07 14:00,cust_024,acct_1024,160.26,USD,payment,Mobile Telecom,GB,online
c_cust_040_util_2_0,2026-04-07 14:00,cust_040,acct_1040,160.2,USD,payment,Gas & Power Ltd,NG,online
c_cust_051_util_2_0,2026-04-07 14:00,cust_051,acct_1051,80.53,USD,payment,Metro Water Authority,SE,branch
c_cust_025_shop_2_0,2026-04-07 15:00,cust_025,acct_1025,28.8,USD,payment,Grocery Mart,GB,online
c_cust_046_rent_2,2026-04-07 15:00,cust_046,acct_1046,1684.75,USD,payment,Parkview Apartments,PH,online
c_cust_032_util_2_1,2026-04-07 16:00,cust_032,acct_1032,237.61,USD,payment,City Utilities,AE,online
c_cust_052_shop_2_2,2026-04-07 16:00,cust_052,acct_1052,111.75,USD,payment,Superstore Retail,KE,mobile
c_cust_025_rent_2,2026-04-07 17:00,cust_025,acct_1025,2091.94,USD,payment,Metro Landlord LLC,GB,online
c_cust_035_rent_2,2026-04-07 17:00,cust_035,acct_1035,1555.98,USD,payment,Metro Landlord LLC,DE,online
c_cust_028_rent_2,2026-04-07 18:00,cust_028,acct_1028,1113.87,USD,payment,Metro Landlord LLC,AE,online
c_cust_053_rent_2,2026-04-07 18:00,cust_053,acct_1053,2910.34,USD,payment,Home Realty Trust,KE,online
c_cust_060_shop_2_0,2026-04-07 18:00,cust_060,acct_1060,57.58,USD,payment,Home Goods Co,PH,online
c_cust_022_rent_2,2026-04-07 19:00,cust_022,acct_1022,1903.29,USD,payment,Parkview Apartments,US,online
c_cust_039_util_2_1,2026-04-07 20:00,cust_039,acct_1039,146.07,USD,payment,National Broadband Co,NG,mobile
